type,raid_group_name,member_name,character_name,character_class,character_is_alt,character_inactive_at,character_note,sort_order,item_name,item_id,is_offspec,note,received_at,import_id,item_note,item_prio_note,item_tier,item_tier_label,created_at,updated_at
wishlist,,Nighty,Silvermight,Paladin,0,,,2,"Soul of the Dead",40382,0,,,,,,,2,A,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,3,"Crown of the Lost Conqueror",40631,0,,,,,,,3,B,"2022-10-04 12:39:22","2022-10-04 12:39:22"
wishlist,,Nighty,Silvermight,Paladin,0,,,4,"Mantle of the Lost Conqueror",40637,0,,,,,,,5,D,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,5,"Legplates of the Lost Conqueror",40634,0,,,,,,,5,D,"2022-10-04 12:39:22","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,6,"Life-Binder's Locket",44662,0,,,,,,,,,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,7,"Gauntlets of the Lost Conqueror",40628,0,,,,,,,3,B,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,8,"Voice of Reason",40401,0,,,,,,,4,C,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,9,"Waistguard of Divine Grace",40259,0,,,,,,,4,C,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,10,"Forethought Talisman",40258,0,,,,,,,2,A,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,11,"Pennant Cloak",44005,0,,,,,,,4,C,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,12,"Fallout Impervious Tunic",40283,0,,,,,,,5,D,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,13,"Signet of Manifested Pain",40399,0,,,,,,,4,C,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,14,"Seized Beauty",40108,0,,,,,,,5,D,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,15,"Boots of Healing Energies",40592,0,,,,,,,4,C,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,16,"Bracers of Liberation",40274,0,,"2022-10-12 17:31:59",,,,,5,D,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,17,"Libram of Tolerance",40268,0,,"2022-10-12 17:31:59",,,,,5,D,"2022-10-06 17:37:41","2022-10-12 17:31:59"
wishlist,,Nighty,Silvermight,Paladin,0,,,18,"Key to the Focusing Iris",44569,0,,,,,,,,,"2022-10-12 17:54:57","2022-10-12 17:54:57"
wishlist,,Surf,Surfer,Priest,0,,,1,"Dying Curse",40255,0,,,,,,,2,A,"2022-09-29 11:20:39","2022-09-29 11:20:39"
wishlist,,Surf,Surfer,Priest,0,,,2,"Heigan's Putrid Vestments",40234,0,,,,,,,3,B,"2022-09-29 11:20:39","2022-09-29 11:20:39"
wishlist,,Surf,Surfer,Priest,0,,,3,"Torch of Holy Fire",40395,0,,,,,,,1,S,"2022-09-29 11:20:39","2022-09-29 11:20:39"
wishlist,,Surf,Surfer,Priest,0,,,4,"Leggings of the Wanton Spellcaster",40560,0,,,,,,,3,B,"2022-09-29 11:20:39","2022-09-29 11:20:39"
wishlist,,Surf,Surfer,Priest,0,,,5,"Heroic Key to the Focusing Iris",44577,0,,,,,,,2,A,"2022-10-12 13:12:39","2022-10-12 13:12:39"
wishlist,,Surf,Surfer,Priest,0,,,6,"Signet of Manifested Pain",40399,0,,,,,,,4,C,"2022-09-29 11:20:39","2022-10-12 13:12:39"
wishlist,,Surf,Surfer,Priest,0,,,7,"Hood of Rationality",40562,0,,,,,,,3,B,"2022-09-29 11:20:39","2022-10-12 13:12:39"
wishlist,,Surf,Surfer,Priest,0,,,8,"Surplus Limb",40273,0,,,,,,,4,C,"2022-09-29 11:20:39","2022-10-12 13:12:39"
wishlist,,Surf,Surfer,Priest,0,,,9,"Unsullied Cuffs",44008,0,,,,,,,4,C,"2022-09-29 11:20:39","2022-10-12 13:12:39"
wishlist,,Surf,Surfer,Priest,0,,,10,"Gemmed Wand of the Nerubians",39712,0,,,,,,,4,C,"2022-09-29 11:20:39","2022-10-12 13:12:39"
wishlist,,Surf,Surfer,Priest,0,,,11,"Illustration of the Dragon Soul",40432,0,,,,,,,2,A,"2022-09-29 11:20:39","2022-10-12 13:12:39"
wishlist,,Surf,Surfer,Priest,0,,,12,"Leash of Heedless Magic",40561,0,,,,,,,4,C,"2022-09-29 11:20:39","2022-10-12 13:12:39"
wishlist,,Surf,Surfer,Priest,0,,,13,"Pennant Cloak",44005,0,,,,,,,4,C,"2022-09-29 11:20:39","2022-10-12 13:12:39"
wishlist,,Surf,Surfer,Priest,0,,,14,"Arcanic Tramplers",40558,0,,,,,,,4,C,"2022-09-29 11:20:39","2022-10-12 13:12:39"
wishlist,,Surf,Surfer,Priest,0,,,15,"Mantle of Dissemination",40555,0,,,,,,,5,D,"2022-09-29 11:20:39","2022-09-29 11:20:39"
wishlist,,Surf,Surfer,Priest,0,,,16,"Gauntlets of the Lost Conqueror",40628,0,,,,,,,3,B,"2022-10-12 13:16:04","2022-10-12 13:16:04"
wishlist,,Surf,Surfer,Priest,0,,,17,"Haunting Call",40408,0,"Considering that the BiS is going to be BiS for healers too, this is the next best.",,,,,,4,C,"2022-09-29 11:20:39","2022-09-29 17:20:05"
wishlist,,Tandel,Tandel,Druid,0,,,1,"Mantle of the Lost Vanquisher",40639,0,,,,,,,5,D,"2022-09-29 09:19:14","2022-10-12 18:52:49"
wishlist,,Tandel,Tandel,Druid,0,,,2,"Crown of the Lost Vanquisher",40633,0,,"2022-10-14 18:04:47",,,,,3,B,"2022-09-29 09:19:14","2022-10-14 18:04:47"
wishlist,,Tandel,Tandel,Druid,0,,,3,"Dying Curse",40255,0,,"2022-10-14 18:04:47",,,,,2,A,"2022-09-29 09:19:14","2022-10-14 18:04:47"
wishlist,,Tandel,Tandel,Druid,0,,,4,"Leggings of the Wanton Spellcaster",40560,0,,,,,,,3,B,"2022-09-29 09:19:14","2022-10-12 18:52:49"
wishlist,,Tandel,Tandel,Druid,0,,,5,"Illustration of the Dragon Soul",40432,0,,,,,,,2,A,"2022-09-29 09:19:14","2022-10-12 18:52:49"
wishlist,,Tandel,Tandel,Druid,0,,,6,"Pennant Cloak",44005,0,,,,,,,4,C,"2022-09-29 09:19:14","2022-10-12 18:52:49"
wishlist,,Tandel,Tandel,Druid,0,,,7,"Unsullied Cuffs",44008,0,,,,,,,4,C,"2022-09-29 09:19:14","2022-10-12 18:52:49"
wishlist,,Tandel,Tandel,Druid,0,,,8,"Torch of Holy Fire",40395,0,,,,,,,1,S,"2022-09-29 09:19:14","2022-10-12 18:52:49"
wishlist,,Tandel,Tandel,Druid,0,,,9,"Signet of Manifested Pain",40399,0,,,,,,,4,C,"2022-09-29 09:19:14","2022-10-12 18:52:49"
wishlist,,Tandel,Tandel,Druid,0,,,10,"Leash of Heedless Magic",40561,0,,,,,,,4,C,"2022-09-29 09:19:14","2022-10-12 18:52:49"
wishlist,,Tandel,Tandel,Druid,0,,,11,"Footsteps of Malygos",40519,0,,,,,,,,,"2022-09-29 09:19:14","2022-10-12 18:52:49"
wishlist,,Tandel,Tandel,Druid,0,,,12,"Lost Jewel",40080,0,,,,,,,5,D,"2022-09-29 09:19:14","2022-10-12 18:52:49"
wishlist,,Tandel,Tandel,Druid,0,,,13,"Accursed Spine",40192,0,,,,,,,4,C,"2022-09-29 09:19:14","2022-10-12 18:52:49"
wishlist,,Tandel,Tandel,Druid,0,,,14,"Breastplate of the Lost Vanquisher",40627,0,,,,,,,3,B,"2022-09-29 09:19:14","2022-10-12 18:52:49"
wishlist,,Tandel,Tandel,Druid,0,,,15,"Gauntlets of the Lost Vanquisher",40630,0,,,,,,,3,B,"2022-09-29 09:19:14","2022-10-12 18:52:49"
wishlist,,Kokefa,Temp,Paladin,1,"2022-10-15 08:41:54",,1,"Betrayer of Humanity",40384,0,,,,,,,1,S,"2022-10-12 14:25:26","2022-10-12 14:25:26"
wishlist,,Kokefa,Temp,Paladin,1,"2022-10-15 08:41:54",,2,"Obsidian Greathelm",44006,0,,,,,,,3,B,"2022-10-12 14:25:26","2022-10-12 14:25:26"
wishlist,,Kokefa,Temp,Paladin,1,"2022-10-15 08:41:54",,3,"Heroic Key to the Focusing Iris",44577,0,,,,,,,2,A,"2022-10-12 14:25:26","2022-10-12 14:25:26"
wishlist,,Kokefa,Temp,Paladin,1,"2022-10-15 08:41:54",,4,"Frosted Adroit Handguards",40541,0,,,,,,,4,C,"2022-10-12 14:25:26","2022-10-12 14:29:46"
wishlist,,Kokefa,Temp,Paladin,1,"2022-10-15 08:41:54",,5,"Leggings of the Honored",44011,0,,,,,,,3,B,"2022-10-12 14:25:26","2022-10-12 14:29:46"
wishlist,,Kokefa,Temp,Paladin,1,"2022-10-15 08:41:54",,6,"Drape of the Deadly Foe",40403,0,,,,,,,4,C,"2022-10-12 14:25:26","2022-10-12 14:29:46"
wishlist,,Kokefa,Temp,Paladin,1,"2022-10-15 08:41:54",,7,"Girdle of Chivalry",40278,0,,,,,,,4,C,"2022-10-12 14:25:26","2022-10-12 14:30:11"
wishlist,,Kokefa,Temp,Paladin,1,"2022-10-15 08:41:54",,8,Ruthlessness,40075,0,,,,,,,4,C,"2022-10-12 14:25:26","2022-10-12 14:30:11"
wishlist,,Kokefa,Temp,Paladin,1,"2022-10-15 08:41:54",,9,"Bracers of Unrelenting Attack",40330,0,,,,,,,4,C,"2022-10-12 14:25:26","2022-10-12 14:30:11"
wishlist,,Kokefa,Temp,Paladin,1,"2022-10-15 08:41:54",,10,"Sabatons of Sudden Reprisal",39706,0,,,,,,,5,D,"2022-10-12 14:25:26","2022-10-12 14:30:11"
wishlist,,Kokefa,Temp,Paladin,1,"2022-10-15 08:41:54",,11,"Breastplate of the Lost Conqueror",40625,0,,,,,,,3,B,"2022-10-12 14:25:26","2022-10-12 14:30:11"
wishlist,,ZiZi,vereessa,Mage,0,,,1,"The Turning Tide",40396,0,,,,,,,1,S,"2022-10-06 19:05:17","2022-10-12 14:14:29"
wishlist,,ZiZi,vereessa,Mage,0,,,2,"Dying Curse",40255,0,,,,,,,2,A,"2022-10-06 19:05:17","2022-10-12 14:14:29"
wishlist,,ZiZi,vereessa,Mage,0,,,3,"Heroic Key to the Focusing Iris",44577,0,,,,,,,2,A,"2022-10-12 14:47:12","2022-10-12 14:47:12"
wishlist,,ZiZi,vereessa,Mage,0,,,4,"Crown of the Lost Vanquisher",40633,0,,"2022-10-12 14:47:12",,,,,3,B,"2022-10-12 14:47:12","2022-10-12 14:47:12"
wishlist,,ZiZi,vereessa,Mage,0,,,5,"Breastplate of the Lost Vanquisher",40627,0,,,,,,,3,B,"2022-10-12 14:47:12","2022-10-12 14:47:12"
wishlist,,ZiZi,vereessa,Mage,0,,,6,"Surplus Limb",40273,0,,,,,,,4,C,"2022-10-06 19:05:17","2022-10-12 16:00:34"
wishlist,,ZiZi,vereessa,Mage,0,,,7,"Gemmed Wand of the Nerubians",39712,0,,,,,,,4,C,"2022-10-06 19:05:17","2022-10-12 16:00:34"
wishlist,,ZiZi,vereessa,Mage,0,,,8,"Legplates of the Lost Vanquisher",40636,0,,,,,,,5,D,"2022-10-12 14:47:12","2022-10-12 16:00:34"
wishlist,,ZiZi,vereessa,Mage,0,,,9,"Leash of Heedless Magic",40561,0,"If hit capped",,,,,,4,C,"2022-10-06 19:05:17","2022-10-12 16:00:34"
wishlist,,ZiZi,vereessa,Mage,0,,,10,"Arcanic Tramplers",40558,0,,,,,,,4,C,"2022-10-06 19:05:17","2022-10-12 16:00:34"
wishlist,,ZiZi,vereessa,Mage,0,,,11,"Unsullied Cuffs",44008,0,,,,,,,4,C,"2022-10-06 19:05:17","2022-10-12 16:00:34"
wishlist,,ZiZi,vereessa,Mage,0,,,12,"Gloves of Token Respect",39733,0,,,,,,,5,D,"2022-10-06 19:05:17","2022-10-12 16:00:34"
wishlist,,ZiZi,vereessa,Mage,0,,,13,"Signet of Manifested Pain",40399,0,,,,,,,4,C,"2022-10-06 19:05:17","2022-10-12 16:00:34"
wishlist,,ZiZi,vereessa,Mage,0,,,14,"Band of Channeled Magic",40719,0,,,,,,,,,"2022-10-06 19:05:17","2022-10-12 16:00:34"
wishlist,,ZiZi,vereessa,Mage,0,,,15,"Pennant Cloak",44005,0,,,,,,,4,C,"2022-10-06 19:05:17","2022-10-12 16:00:34"
wishlist,,ZiZi,vereessa,Mage,0,,,16,"Matriarch's Spawn",39766,0,"If Hit-capped",,,,,,4,C,"2022-10-06 19:05:17","2022-10-12 16:00:34"
wishlist,,ZiZi,vereessa,Mage,0,,,17,"Wand of the Archlich",39426,0,"If Hit-capped",,,,,,,,"2022-10-06 19:05:17","2022-10-12 16:00:34"
wishlist,,ZiZi,vereessa,Mage,0,,,18,"Cincture of Polarity",40301,0,"If not hit capped",,,,,,5,D,"2022-10-06 19:05:17","2022-10-12 14:14:29"
wishlist,,ZiZi,vereessa,Mage,0,,,19,"Mantle of the Lost Vanquisher",40639,0,,,,,,,5,D,"2022-10-12 14:47:12","2022-10-12 14:47:12"
wishlist,,ArKaine,Vorne,Warlock,0,,,1,"Leggings of Mortal Arrogance",40398,0,,,,,,,3,B,"2022-10-09 10:28:19","2022-10-12 13:24:19"
wishlist,,ArKaine,Vorne,Warlock,0,,,2,"Dying Curse",40255,0,,,,,,,2,A,"2022-10-09 10:28:19","2022-10-12 13:24:19"
wishlist,,ArKaine,Vorne,Warlock,0,,,3,"Illustration of the Dragon Soul",40432,0,,,,,,,2,A,"2022-09-26 08:31:13","2022-10-12 13:24:19"
wishlist,,ArKaine,Vorne,Warlock,0,,,4,"Crown of the Lost Conqueror",40631,0,,,,,,,3,B,"2022-10-07 23:11:42","2022-10-12 13:24:19"
wishlist,,ArKaine,Vorne,Warlock,0,,,5,"Mantle of the Lost Conqueror",40637,0,,,,,,,5,D,"2022-10-07 23:11:42","2022-10-12 13:24:19"
wishlist,,ArKaine,Vorne,Warlock,0,,,6,"Breastplate of the Lost Conqueror",40625,0,,,,,,,3,B,"2022-10-07 23:11:42","2022-10-12 13:24:19"
wishlist,,ArKaine,Vorne,Warlock,0,,,7,"Gauntlets of the Lost Conqueror",40628,0,,,,,,,3,B,"2022-10-07 23:11:42","2022-10-12 13:24:19"
wishlist,,ArKaine,Vorne,Warlock,0,,,8,"Unsullied Cuffs",44008,0,,,,,,,4,C,"2022-09-26 08:31:13","2022-09-26 08:31:13"
wishlist,,ArKaine,Vorne,Warlock,0,,,9,"Pennant Cloak",44005,0,,,,,,,4,C,"2022-09-26 08:31:13","2022-10-12 13:24:19"
wishlist,,ArKaine,Vorne,Warlock,0,,,10,"Arcanic Tramplers",40558,0,,,,,,,4,C,"2022-10-07 23:08:39","2022-10-12 13:24:19"
wishlist,,ArKaine,Vorne,Warlock,0,,,11,"Signet of Manifested Pain",40399,0,,,,,,,4,C,"2022-09-26 08:31:13","2022-10-12 13:24:19"
wishlist,,ArKaine,Vorne,Warlock,0,,,12,"Gemmed Wand of the Nerubians",39712,0,,"2022-10-13 22:28:55",,,,,4,C,"2022-10-12 13:24:19","2022-10-13 22:28:55"
wishlist,,ArKaine,Vorne,Warlock,0,,,13,"Leash of Heedless Magic",40561,0,,,,,,,4,C,"2022-09-26 08:31:13","2022-10-12 13:24:19"
wishlist,,ArKaine,Vorne,Warlock,0,,,14,"Heroic Key to the Focusing Iris",44577,0,,,,,,,2,A,"2022-10-12 01:35:37","2022-10-12 13:24:19"
item_note,,,,,,,,,"Cowl of the Absolute",45435,,,,,,,,6,F,"2022-10-13 21:21:34","2022-10-13 21:21:34"
item_note,,,,,,,,,"Fragment of Val'anyr",45038,,,,,,,,1,S,"2022-10-13 21:21:34","2022-10-13 21:21:34"
item_note,,,,,,,,,"Fragment of Val'anyr",45038,,,,,,,,1,S,"2022-10-13 21:21:34","2022-10-13 21:21:34"
item_note,,,,,,,,,"Fragment of Val'anyr",45038,,,,,,,,1,S,"2022-10-13 21:21:34","2022-10-13 21:21:34"
item_note,,,,,,,,,"Fragment of Val'anyr",45038,,,,,,,,1,S,"2022-10-13 21:21:34","2022-10-13 21:21:34"
item_note,,,,,,,,,"Fragment of Val'anyr",45038,,,,,,,,1,S,"2022-10-13 21:21:34","2022-10-13 21:21:34"
item_note,,,,,,,,,"Reforged Hammer of Ancient Kings",45897,,,,,,,,1,S,"2022-10-13 21:21:34","2022-10-13 21:21:34"
item_note,,,,,,,,,"Bountiful Gauntlets",44004,,,,,,,,5,D,"2022-09-28 00:59:40","2022-10-14 19:30:58"
item_note,,,,,,,,,"Chestplate of the Great Aspects",40453,,,,,,,,5,D,"2022-09-28 00:59:40","2022-10-14 19:31:15"
item_note,,,,,,,,,"Concealment Shoulderpads",40437,,,,,,,,5,D,"2022-09-28 00:59:40","2022-10-14 19:31:20"
item_note,,,,,,,,,"Council Chamber Epaulets",40438,,,,,,,,5,D,"2022-09-28 00:59:40","2022-10-14 19:31:25"
item_note,,,,,,,,,"Dragon Brood Legguards",40446,,,,,,,,5,D,"2022-09-28 00:59:40","2022-10-14 19:31:31"
item_note,,,,,,,,,"Dragon Hide Bag",43345,,,,,,,,,,"2022-09-28 00:59:40","2022-10-15 17:35:11"
item_note,,,,,,,,,"Dragonstorm Breastplate",44000,,,,,,,,5,D,"2022-09-28 00:59:40","2022-10-14 19:31:48"
item_note,,,,,,,,,"Fury of the Five Flights",40431,,,,,,,,2,A,"2022-09-28 00:59:40","2022-10-14 19:32:03"
item_note,,,,,,,,,"Gauntlets of the Lost Conqueror",40628,,,,,,,,3,B,"2022-09-28 00:59:40","2022-10-14 19:32:13"
item_note,,,,,,,,,"Gauntlets of the Lost Protector",40629,,,,,,,,3,B,"2022-09-28 00:59:40","2022-10-14 19:32:29"
item_note,,,,,,,,,"Gauntlets of the Lost Vanquisher",40630,,,,,,,,3,B,"2022-09-28 00:59:40","2022-10-14 19:32:34"
item_note,,,,,,,,,"Headpiece of Reconciliation",44007,,,,,,,,5,D,"2022-09-28 00:59:40","2022-10-14 19:32:39"
item_note,,,,,,,,,"Hyaline Helm of the Sniper",40451,,,,,,,,5,D,"2022-09-28 00:59:40","2022-09-28 00:59:40"
item_note,,,,,,,,,"Illustration of the Dragon Soul",40432,,,,,,,,2,A,"2022-09-28 00:59:40","2022-10-15 12:43:46"
item_note,,,,,,,,,"Large Satchel of Spoils",43346,,,,,,,,,,"2022-09-28 00:59:40","2022-10-03 07:59:31"
item_note,,,,,,,,,"Leggings of the Honored",44011,,,,,,,,3,B,"2022-09-28 00:59:40","2022-10-14 19:33:15"
item_note,,,,,,,,,"Mantle of the Eternal Sentinel",40439,,,,,,,,5,D,"2022-09-28 00:59:40","2022-10-14 19:33:28"
item_note,,,,,,,,,"Obsidian Greathelm",44006,,,,,,,,3,B,"2022-09-28 00:59:40","2022-10-14 19:33:38"
item_note,,,,,,,,,"Pennant Cloak",44005,,,,,,,,4,C,"2022-09-28 00:59:40","2022-10-14 19:33:49"
item_note,,,,,,,,,"Reins of the Twilight Drake",43954,,,,,,,,1,S,"2022-09-28 00:59:40","2022-09-28 00:59:40"
item_note,,,,,,,,,"Satchel of Spoils",43347,,,,,,,,,,"2022-09-28 00:59:40","2022-10-15 17:35:11"
item_note,,,,,,,,,"Staff of Restraint",40455,,,,,,,,5,D,"2022-09-28 00:59:40","2022-10-15 12:48:43"
item_note,,,,,,,,,"The Sanctum's Flowing Vestments",44002,,,,,,,,3,B,"2022-09-28 00:59:40","2022-10-15 12:45:10"
item_note,,,,,,,,,"Unsullied Cuffs",44008,,,,,,,,4,C,"2022-09-28 00:59:40","2022-10-14 19:33:56"
item_note,,,,,,,,,"Upstanding Spaulders",44003,,,,,,,,4,C,"2022-09-28 00:59:40","2022-10-15 12:50:37"
item_note,,,,,,,,,"Wyrmrest Band",40433,,,,,,,,4,C,"2022-09-28 00:59:40","2022-10-14 19:34:34"
item_note,,,,,,,,,"Dragon Hide Bag",43345,,,,,,,,,,"2022-09-28 00:59:40","2022-10-15 17:35:11"
item_note,,,,,,,,,"Satchel of Spoils",43347,,,,,,,,,,"2022-09-28 00:59:40","2022-10-15 17:35:11"
item_note,,,,,,,,,"Arcanic Tramplers",40558,,,,,,,,4,C,"2022-09-28 00:59:16","2022-10-14 19:22:32"
item_note,,,,,,,,,"Blanketing Robes of Snow",40194,,,,,,,,3,B,"2022-09-28 00:59:16","2022-10-15 12:18:13"
item_note,,,,,,,,,"Blue Aspect Helm",40543,,,,,,,,3,B,"2022-09-28 00:59:16","2022-10-15 12:41:28"
item_note,,,,,,,,,"Boots of Healing Energies",40592,,,,,,,,4,C,"2022-09-28 00:59:16","2022-10-15 12:35:29"
item_note,,,,,,,,,"Boots of the Renewed Flight",40549,,,,,,,,4,C,"2022-09-28 00:59:16","2022-10-15 12:41:40"
item_note,,,,,,,,,"Chestguard of the Recluse",40539,,,,,,,,3,B,"2022-09-28 00:59:16","2022-10-15 12:17:51"
item_note,,,,,,,,,"Elevated Lair Pauldrons",40590,,,,,,,,5,D,"2022-09-28 00:59:16","2022-10-14 19:23:50"
item_note,,,,,,,,,"Frosted Adroit Handguards",40541,,,,,,,,4,C,"2022-09-28 00:59:16","2022-10-14 19:24:06"
item_note,,,,,,,,,"Hood of Rationality",40562,,,,,,,,3,B,"2022-09-28 00:59:16","2022-10-15 12:12:47"
item_note,,,,,,,,,"Leash of Heedless Magic",40561,,,,,,,,4,C,"2022-09-28 00:59:16","2022-10-14 19:27:04"
item_note,,,,,,,,,"Leggings of the Wanton Spellcaster",40560,,,,,,,,3,B,"2022-09-28 00:59:16","2022-10-14 19:27:11"
item_note,,,,,,,,,"Legplates of Sovereignty",40589,,,,,,,,3,B,"2022-09-28 00:59:16","2022-10-14 19:27:18"
item_note,,,,,,,,,"Living Ice Crystals",40532,,,,,,,,6,F,"2022-09-28 00:59:16","2022-10-14 19:27:35"
item_note,,,,,,,,,"Mantle of Dissemination",40555,,,,,,,,5,D,"2022-09-28 00:59:16","2022-10-15 15:22:18"
item_note,,,,,,,,,"Mark of Norgannon",40531,,,,,,,,2,A,"2022-09-28 00:59:16","2022-09-28 00:59:16"
item_note,,,,,,,,,"Melancholy Sabatons",40591,,,,,,,,4,C,"2022-09-28 00:59:16","2022-10-14 19:28:12"
item_note,,,,,,,,,"Reins of the Azure Drake",43952,,,,,,,,,,"2022-09-28 00:59:16","2022-10-15 17:34:57"
item_note,,,,,,,,,"Spaulders of Catatonia",40594,,,,,,,,5,D,"2022-09-28 00:59:16","2022-10-14 19:28:31"
item_note,,,,,,,,,"Tunic of the Artifact Guardian",40588,,,,,,,,3,B,"2022-09-28 00:59:16","2022-10-15 12:39:39"
item_note,,,,,,,,,"Unravelling Strands of Sanity",40566,,,,,,,,5,D,"2022-09-28 00:59:16","2022-10-14 19:29:12"
item_note,,,,,,,,,"Winter Spectacle Gloves",40564,,,,,,,,5,D,"2022-09-28 00:59:16","2022-10-14 19:29:20"
item_note,,,,,,,,,"Reins of the Azure Drake",43952,,,,,,,,,,"2022-09-28 00:59:16","2022-10-15 17:34:57"
item_note,,,,,,,,,"Abetment Bracers",40332,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:51:46"
item_note,,,,,,,,,"Ablative Chitin Girdle",39759,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:48:06"
item_note,,,,,,,,,"Ablative Chitin Girdle",39759,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:48:06"
item_note,,,,,,,,,"Accursed Spine",40192,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:17:40"
item_note,,,,,,,,,"Aged Winter Cloak",40250,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:43:34"
item_note,,,,,,,,,"Aged Winter Cloak",40250,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:43:34"
item_note,,,,,,,,,"Aged Winter Cloak",40250,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:43:34"
item_note,,,,,,,,,"Aged Winter Cloak",40250,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:43:34"
item_note,,,,,,,,,"Angry Dread",40189,,,,,,,,1,S,"2022-09-20 20:55:38","2022-10-14 18:18:04"
item_note,,,,,,,,,"Angry Dread",40189,,,,,,,,1,S,"2022-09-20 20:55:38","2022-10-14 18:18:04"
item_note,,,,,,,,,"Arachnoid Gold Band",39702,,,,,,,,6,F,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,Armageddon,40343,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:37:33"
item_note,,,,,,,,,Arrowsong,40265,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:41:08"
item_note,,,,,,,,,Arrowsong,40265,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:41:08"
item_note,,,,,,,,,"Atonement Greaves",39734,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Atonement Greaves",39734,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Bandit's Insignia",40371,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:53:39"
item_note,,,,,,,,,"Bands of Impurity",40198,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:18:20"
item_note,,,,,,,,,"Bands of Impurity",40198,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:18:20"
item_note,,,,,,,,,"Bands of Mutual Respect",40324,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:51:46"
item_note,,,,,,,,,"Belt of False Dignity",39735,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:33:41"
item_note,,,,,,,,,"Belt of Potent Chanting",40200,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:18:29"
item_note,,,,,,,,,"Belt of the Tortured",40260,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:41:25"
item_note,,,,,,,,,"Benefactor's Gauntlets",40302,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:49:43"
item_note,,,,,,,,,"Betrayer of Humanity",40384,,,,,,,,1,S,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Bindings of the Decrepit",40209,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:22:47"
item_note,,,,,,,,,"Bindings of the Decrepit",40209,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:22:47"
item_note,,,,,,,,,"Bindings of the Expansive Mind",40325,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:30:54"
item_note,,,,,,,,,"Bindings of the Hapless Prey",39764,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:39:05"
item_note,,,,,,,,,"Bindings of the Hapless Prey",39764,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:39:05"
item_note,,,,,,,,,"Bindings of Yearning",40338,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:35:12"
